Price,High,Low,Open,Date,Volumefrom,Volumeto
0.01651,0.01764,0.01423,0.01613,2017-12-18,1650557105.65,27250697.81
0.01621,0.01888,0.01258,0.01296,2017-12-17,3792953560.62,61483777.22
0.01315,0.01354,0.01141,0.0118,2017-12-16,1270417132.91,16705985.3
0.01074,0.01232,0.009859,0.01215,2017-12-15,1027708898.84,11037593.57
0.01153,0.01202,0.009716,0.01037,2017-12-14,1320439700.34,15224669.74
0.01026,0.01173,0.009609,0.01042,2017-12-13,1327923864.6,13624498.85
0.01093,0.01128,0.008542,0.008542,2017-12-12,1016595463.84,11111388.42
0.008366,0.009203,0.008199,0.008366,2017-12-11,557220729.12,4661708.62
0.00753,0.008584,0.007379,0.008283,2017-12-10,585304223.33,4407340.8
0.008164,0.008906,0.00757,0.00757,2017-12-09,752387206.3,6142489.15
0.008184,0.008987,0.007061,0.007542,2017-12-08,1246365529.45,10200255.49
0.007751,0.01095,0.007751,0.01045,2017-12-07,1638242604.12,12698018.42
0.008525,0.01114,0.008387,0.011,2017-12-06,2035600411.56,17353493.51
0.009334,0.01097,0.008634,0.01097,2017-12-05,2372786047.6,22147584.97
0.01093,0.01255,0.008485,0.008834,2017-12-04,5646342362.15,61714522.02
0.008547,0.009447,0.006635,0.006973,2017-12-03,3557261992.66,30403918.25
0.006766,0.006984,0.005675,0.005893,2017-12-02,982552466.75,6647949.99
0.005865,0.006191,0.005757,0.005865,2017-12-01,337332198.14,1978453.34
0.005371,0.005769,0.005272,0.00557,2017-11-30,362834270.08,1948782.86
0.005509,0.006591,0.005411,0.006493,2017-11-29,862729765.24,4752778.28
0.006538,0.006736,0.006043,0.006439,2017-11-28,694152742.11,4538370.63
0.006424,0.006619,0.005645,0.005937,2017-11-27,629259352.82,4042362.08
0.005591,0.005871,0.005405,0.005777,2017-11-26,346376156.51,1936589.09
0.005428,0.005603,0.005165,0.005428,2017-11-25,380615117.34,2065978.86
0.005084,0.005413,0.004592,0.005331,2017-11-24,541771814.03,2754367.9
0.005209,0.005449,0.004808,0.005289,2017-11-23,593333011.69,3090671.66
0.005517,0.005517,0.004529,0.004529,2017-11-22,1062812219.57,5863535.02
0.004455,0.004617,0.004131,0.004212,2017-11-21,411232452.92,1832040.58
0.004287,0.004535,0.004205,0.00437,2017-11-20,337640014.05,1447462.74
0.004263,0.004745,0.004182,0.004182,2017-11-19,600447566.79,2559707.98
0.004046,0.00428,0.003968,0.004046,2017-11-18,271540601.59,1098653.27
0.004004,0.004235,0.003773,0.003927,2017-11-17,298702984.23,1196006.75
0.004005,0.004555,0.004005,0.004477,2017-11-16,386779740.57,1549052.86
0.004151,0.004734,0.004151,0.004661,2017-11-15,343881228.44,1427450.98
0.004222,0.004222,0.003826,0.003958,2017-11-14,449410618.75,1897411.63
0.003913,0.004305,0.003913,0.004174,2017-11-13,442045033.34,1729722.22
0.003762,0.004173,0.003644,0.004056,2017-11-12,614738765.34,2312647.24
0.004375,0.004438,0.003931,0.004058,2017-11-11,534486958.41,2338380.44
0.004202,0.004662,0.004005,0.004596,2017-11-10,842794605.47,3541422.93
0.004991,0.005347,0.003707,0.003779,2017-11-09,1309879110.72,6537606.64
0.003871,0.004243,0.00335,0.003871,2017-11-08,935901041.9,3622872.93
0.003693,0.003835,0.003551,0.003693,2017-11-07,263955335.6,974787.05
0.003619,0.003758,0.003201,0.003271,2017-11-06,540239430.72,1955126.5
0.003473,0.003547,0.003325,0.003473,2017-11-05,267892184.31,930389.56
0.003461,0.003829,0.003387,0.003608,2017-11-04,347361177.81,1202217.04
0.003576,0.003791,0.00329,0.003719,2017-11-03,294148286.33,1051874.27
0.003653,0.003864,0.003021,0.003793,2017-11-02,827045240.26,3021196.26
0.003638,0.003908,0.003571,0.003773,2017-11-01,348525435.96,1267935.54
0.003613,0.004,0.003613,0.003935,2017-10-31,326181877.89,1178495.12
0.003736,0.003858,0.003675,0.003736,2017-10-30,236849286.18,884868.93
0.003811,0.00418,0.00375,0.003996,2017-10-29,576203436.37,2195911.3
0.00378,0.003951,0.003722,0.003894,2017-10-28,246320027.25,931089.7
0.00392,0.00392,0.003574,0.003689,2017-10-27,257153199.37,1008040.54
0.003768,0.004004,0.00365,0.003945,2017-10-26,282300103.65,1063706.79
0.003899,0.004243,0.003842,0.004128,2017-10-25,300058382.81,1169927.63
0.003969,0.004245,0.003253,0.003253,2017-10-24,806152838.72,3199620.62
0.003483,0.003778,0.003483,0.003719,2017-10-23,265065557.24,923223.34
0.003769,0.003889,0.00353,0.00365,2017-10-22,275613494.92,1038787.26
0.003664,0.003844,0.003424,0.003784,2017-10-21,423028611.74,1549976.83
0.003776,0.004315,0.003536,0.004255,2017-10-20,400649788.15,1512853.6
0.004046,0.004331,0.003989,0.004331,2017-10-19,272536912.8,1102684.35
0.004238,0.004461,0.004126,0.004405,2017-10-18,266511051.22,1129473.84
0.004423,0.004535,0.004087,0.004087,2017-10-17,400651459.94,1772081.41
0.004204,0.005068,0.004032,0.004204,2017-10-16,854292732.08,3591446.65
0.004152,0.004266,0.003925,0.004039,2017-10-15,249343267.8,1035273.25
0.004136,0.004427,0.004077,0.004369,2017-10-14,313379462.42,1296137.46
0.004228,0.004679,0.003946,0.004623,2017-10-13,655194206.64,2770161.11
0.004455,0.005324,0.004346,0.00527,2017-10-12,612232173.47,2727494.33
0.004679,0.004969,0.004149,0.004245,2017-10-11,740747947.42,3465959.65
0.004192,0.004287,0.003906,0.004192,2017-10-10,407816201.91,1709565.52
0.004204,0.004443,0.00387,0.004252,2017-10-09,605046995.67,2543617.57
0.004104,0.004842,0.004058,0.004796,2017-10-08,583082802.86,2392971.82
0.004613,0.004702,0.004525,0.004702,2017-10-07,223462077.76,1030830.56
0.004634,0.004853,0.004547,0.004678,2017-10-06,268496031.27,1244210.61
0.004624,0.004883,0.004149,0.004883,2017-10-05,884934658.64,4091937.86
0.004767,0.004978,0.004725,0.004767,2017-10-04,339588095.23,1618816.45
0.004875,0.005134,0.004789,0.005048,2017-10-03,364555356.04,1777207.36
0.00515,0.005502,0.004841,0.004885,2017-10-02,695696277.57,3582835.83
0.004887,0.005328,0.004887,0.004975,2017-10-01,319652720.03,1562142.84
0.004928,0.005233,0.004884,0.005189,2017-09-30,251173453.12,1237782.78
0.004966,0.005133,0.004799,0.005091,2017-09-29,297097774.54,1475387.55
0.005119,0.005496,0.005077,0.005454,2017-09-28,389473458.95,1993714.64
0.005476,0.005602,0.005139,0.005265,2017-09-27,612718564.48,3355246.86
0.004866,0.004905,0.00471,0.004788,2017-09-26,333083758.68,1620785.57
0.004837,0.005191,0.004641,0.005113,2017-09-25,558797575.31,2702903.87
0.004768,0.005135,0.004548,0.004584,2017-09-24,915776318.85,4366421.49
0.004735,0.004887,0.004053,0.004053,2017-09-23,722481410.14,3420949.48
0.003853,0.003961,0.003601,0.003961,2017-09-22,531026562.5,2046045.35
0.003979,0.004268,0.003762,0.004232,2017-09-21,545020968.57,2168638.43
0.004542,0.004659,0.004464,0.004542,2017-09-20,412903765.45,1875408.9
0.004572,0.00508,0.004494,0.005041,2017-09-19,657927367.32,3008043.92
0.005289,0.005412,0.005084,0.005166,2017-09-18,563619352.2,2980982.75
0.004649,0.004907,0.004575,0.004833,2017-09-17,454603465.21,2113451.51
0.004846,0.004957,0.004513,0.004735,2017-09-16,851323435.54,4125513.37
0.004754,0.005274,0.004642,0.005125,2017-09-15,716463357.48,3406066.8
0.004475,0.004929,0.004411,0.004929,2017-09-14,430947600.52,1928490.51
0.005883,0.006115,0.005612,0.006076,2017-09-13,369646366.81,2174629.58
0.00653,0.006779,0.006446,0.006613,2017-09-12,340009512.89,2220262.12
0.006706,0.00696,0.006538,0.006749,2017-09-11,289324926.15,1940212.95
0.006793,0.007006,0.006624,0.006921,2017-09-10,237540934.7,1613615.57
0.007066,0.00724,0.006936,0.007196,2017-09-09,182888965.26,1292293.43
0.007182,0.007528,0.006619,0.007312,2017-09-08,596770943.63,4286008.92
0.007834,0.008251,0.007556,0.008159,2017-09-07,400902210.71,3140667.92
0.008129,0.008591,0.007944,0.008083,2017-09-06,539086798.81,4382236.59
0.007716,0.007936,0.006922,0.007363,2017-09-05,599121338.19,4622820.25
0.007127,0.008194,0.0067,0.008151,2017-09-04,927893294.96,6613095.51
0.008811,0.008995,0.008211,0.008626,2017-09-03,637643939.26,5618280.75
0.008553,0.009879,0.008233,0.008416,2017-09-02,1513213801.33,12942517.64
0.009056,0.009401,0.008564,0.008859,2017-09-01,742342527.39,6722653.93
0.008523,0.009139,0.008334,0.009044,2017-08-31,529221076.97,4510551.24
0.008754,0.008891,0.007883,0.008066,2017-08-30,696997537.99,6101516.45
0.008091,0.009379,0.007723,0.009103,2017-08-29,1004894965.39,8130605.16
0.008693,0.009307,0.007683,0.007946,2017-08-28,1262731842.26,10976927.9
0.007866,0.008257,0.00704,0.007214,2017-08-27,781735038.04,6149127.81
0.007225,0.007442,0.006746,0.006833,2017-08-26,476569118.79,3443211.88
0.006852,0.007158,0.006459,0.007114,2017-08-25,469517711.66,3217135.36
0.007039,0.0076,0.006909,0.007298,2017-08-24,527387863.66,3712283.17
0.006998,0.007413,0.006667,0.006874,2017-08-23,731602469.4,5119754.08
0.006789,0.007361,0.006625,0.006912,2017-08-22,530210234.49,3599597.28
0.006769,0.00773,0.006608,0.00765,2017-08-21,670126256.51,4536084.63
0.007767,0.007849,0.006303,0.006588,2017-08-20,931162521.85,7232339.31
0.006724,0.006807,0.006143,0.006765,2017-08-19,553593109.86,3722360.07
0.006692,0.007349,0.006528,0.006651,2017-08-18,668363432.81,4472688.09
0.006932,0.007488,0.006675,0.007103,2017-08-17,630611570.89,4371399.41
0.007283,0.009038,0.007283,0.008029,2017-08-16,903325877.3,6578922.36
0.007616,0.009447,0.005785,0.006451,2017-08-15,2264539273.34,17246731.11
0.006708,0.007834,0.006102,0.00779,2017-08-14,959452397.89,6436006.69
0.007313,0.00845,0.006785,0.008166,2017-08-13,815073527.79,5960632.71
0.007782,0.009369,0.007279,0.008827,2017-08-12,847971730.74,6598916.01
0.008332,0.009136,0.00804,0.00877,2017-08-11,906148665.46,7550030.68
0.008222,0.009455,0.008222,0.009318,2017-08-10,759578121.41,6245251.31
0.009109,0.009711,0.009075,0.009276,2017-08-09,467417888.01,4257709.54
0.009499,0.009842,0.009122,0.009431,2017-08-08,542352267.43,5151804.19
0.009355,0.01004,0.009185,0.009866,2017-08-07,559058435.25,5229991.66
0.009373,0.009955,0.009082,0.009599,2017-08-06,354746994.63,3325043.58
0.009691,0.01031,0.009429,0.01011,2017-08-05,548672159.61,5317181.9
0.008923,0.009614,0.008895,0.009384,2017-08-04,513712745.15,4583858.82
0.009161,0.009301,0.008711,0.009076,2017-08-03,406109311.2,3720367.4
0.008787,0.009141,0.008406,0.008678,2017-08-02,685091786.18,6019901.53
0.008763,0.00923,0.007637,0.007719,2017-08-01,911084070.98,7983829.71
0.008102,0.008563,0.007814,0.008448,2017-07-31,378266619.51,3064716.15
0.008106,0.008631,0.007967,0.008548,2017-07-30,402657693.09,3263943.26
0.008447,0.008556,0.007572,0.007818,2017-07-29,414668800.55,3502707.36
0.008027,0.008897,0.007466,0.008785,2017-07-28,759528850.65,6096738.08
0.008426,0.009099,0.008399,0.009072,2017-07-27,385896934.37,3251567.57
0.008625,0.008957,0.008266,0.008804,2017-07-26,607440081.26,5239170.7
0.008884,0.01041,0.008393,0.01038,2017-07-25,1565113783.57,13904470.85
0.01111,0.01166,0.009755,0.01025,2017-07-24,1778576311.49,19759982.82
0.01023,0.01072,0.00929,0.01001,2017-07-23,1192626516.68,12200569.27
0.0103,0.01067,0.009275,0.009502,2017-07-22,855401481.56,8810635.26
0.008962,0.009095,0.008212,0.008239,2017-07-21,487137076.61,4365722.48
0.008827,0.009515,0.008741,0.009085,2017-07-20,495961816.85,4377854.96
0.007236,0.007943,0.007099,0.007555,2017-07-19,613852895.38,4441839.55
0.00768,0.008098,0.007216,0.007657,2017-07-18,740768665.36,5689103.35
0.00737,0.007437,0.006723,0.006723,2017-07-17,549230596.76,4047829.5
0.005761,0.006125,0.005417,0.006049,2017-07-16,572890175.14,3300420.3
0.006241,0.006399,0.006044,0.006142,2017-07-15,374433682.5,2336840.61
0.006948,0.007507,0.00677,0.007395,2017-07-14,537673578.34,3735756.02
0.00782,0.009048,0.007418,0.008717,2017-07-13,998753484.01,7810252.24
0.008867,0.008891,0.006777,0.007089,2017-07-12,1118592198.59,9918557.02
0.006857,0.007624,0.005904,0.007391,2017-07-11,1944139931.13,13330967.51
0.007454,0.009235,0.006821,0.009118,2017-07-10,1251275271.67,9327005.88
0.009769,0.01105,0.009744,0.01047,2017-07-09,691195816.05,6752291.93
0.0107,0.01075,0.009157,0.01052,2017-07-08,1214985083.05,13000340.39
0.01031,0.01197,0.009553,0.01184,2017-07-07,1352063094.52,13939770.5
0.01231,0.01318,0.01216,0.01299,2017-07-06,543263616.65,6687575.12
0.01306,0.01351,0.0129,0.01345,2017-07-05,418033884.02,5459522.53
0.0134,0.01429,0.01332,0.014,2017-07-04,408429462.36,5472954.8
0.01376,0.0143,0.01286,0.01353,2017-07-03,772232584.33,10625920.36
0.01334,0.01354,0.01235,0.01309,2017-07-02,546991604.2,7296868.0
0.01251,0.01375,0.01193,0.01363,2017-07-01,487116065.82,6093821.98
0.01394,0.01469,0.01389,0.01464,2017-06-30,327914294.98,4571125.27
0.01509,0.01614,0.01489,0.01599,2017-06-29,472191281.03,7125366.43
0.01611,0.01632,0.01508,0.01544,2017-06-28,619806554.11,9985083.59
0.01548,0.01669,0.01411,0.01545,2017-06-27,953445178.58,14759331.36
0.01463,0.01568,0.01255,0.01473,2017-06-26,1164843162.92,17041655.47
0.0153,0.01721,0.01444,0.01672,2017-06-25,785276299.42,12014727.38
0.01704,0.01823,0.01694,0.01785,2017-06-24,534694896.6,9111201.04
0.01867,0.02033,0.0174,0.02017,2017-06-23,1463041281.62,27314980.73
0.02026,0.02069,0.01901,0.01922,2017-06-22,892174206.43,18075449.42
0.0189,0.02032,0.01856,0.01933,2017-06-21,995236086.13,18809962.03
0.01989,0.02308,0.01848,0.02038,2017-06-20,2736969495.06,54438323.26
0.01936,0.01973,0.01567,0.01617,2017-06-19,2001354177.34,38746216.87
0.01569,0.01696,0.01529,0.01618,2017-06-18,971334473.85,15240237.89
0.01691,0.01805,0.01537,0.0163,2017-06-17,1697904396.81,28711563.35
0.0154,0.01595,0.01357,0.01407,2017-06-16,1260837227.16,19416893.3
0.0137,0.01382,0.01253,0.01341,2017-06-15,645065034.91,8837390.98
0.01355,0.01436,0.0132,0.01404,2017-06-14,815469333.04,11049609.46
0.01544,0.01617,0.01335,0.01375,2017-06-13,1565769898.33,24175487.23
0.01347,0.01427,0.01265,0.01312,2017-06-12,1346831850.9,18141825.03
0.01469,0.01615,0.01418,0.01513,2017-06-11,1246452215.94,18310383.05
0.01476,0.01836,0.01473,0.01833,2017-06-10,1579045944.79,23306718.15
0.01777,0.0178,0.01493,0.01518,2017-06-09,2075045652.32,36873561.24
0.01511,0.01593,0.0143,0.01458,2017-06-08,1333377736.21,20147337.59
0.01402,0.01639,0.01346,0.0151,2017-06-07,1732317842.13,24287096.15
0.0161,0.01751,0.01407,0.01674,2017-06-06,2374405513.94,38227928.77
0.01577,0.01845,0.01474,0.01539,2017-06-05,1849764706.98,29170789.43
0.01436,0.01754,0.01285,0.01527,2017-06-04,678930559.3,9749442.83
0.0154,0.01825,0.009953,0.01026,2017-06-03,6371309888.76,98118172.29
0.01005,0.01134,0.00845,0.008525,2017-06-02,3011645155.15,30267033.81
0.008251,0.00883,0.007455,0.007769,2017-06-01,1677742334.93,13843052.01
0.007417,0.008246,0.007048,0.008177,2017-05-31,1507679630.67,11182459.82
0.007784,0.008946,0.007455,0.007893,2017-05-30,1880811740.88,14640238.59
0.008202,0.008748,0.006949,0.007108,2017-05-29,1200392885.08,9845622.44
0.00683,0.007705,0.006414,0.006874,2017-05-28,957245288.41,6537985.32
0.006404,0.006937,0.005295,0.006855,2017-05-27,1275887085.81,8170780.9
0.007498,0.009608,0.007363,0.009182,2017-05-26,1321763708.88,9910584.29
0.009437,0.009898,0.006414,0.008306,2017-05-25,2184841169.8,20618346.12
0.008803,0.01093,0.008338,0.01059,2017-05-24,1746540432.38,15374795.43
0.00984,0.0222,0.008727,0.009249,2017-05-23,2959653009.71,29122985.62
0.008646,0.01062,0.006671,0.0106,2017-05-22,3209375154.63,27748257.59
0.0102,0.01194,0.008177,0.008177,2017-05-21,4290518906.47,43763292.85
0.008161,0.008283,0.005978,0.006569,2017-05-20,2962680650.54,24178436.79
0.006318,0.006475,0.003944,0.004179,2017-05-19,2819412808.01,17813050.12
0.004007,0.00442,0.003386,0.004157,2017-05-18,2537477706.34,10167673.17
0.003981,0.004809,0.00254,0.002684,2017-05-17,4185125158.71,16660983.26
0.002577,0.002767,0.002438,0.002715,2017-05-16,1117674056.59,2880246.04
0.002683,0.00282,0.002307,0.002666,2017-05-15,1285225595.95,3448260.27
0.002765,0.002818,0.002287,0.002322,2017-05-14,588508264.72,1627225.35
0.00231,0.002522,0.00224,0.002258,2017-05-13,485143383.59,1120681.22
0.002159,0.002277,0.002024,0.002041,2017-05-12,444807086.13,960338.5
0.002201,0.002583,0.002074,0.002529,2017-05-11,585968538.79,1289716.75
0.002436,0.002628,0.001998,0.002068,2017-05-10,617721593.02,1504769.8
0.002003,0.002495,0.001765,0.002343,2017-05-09,829103133.98,1660693.58
0.002297,0.00283,0.001914,0.00263,2017-05-08,1177660756.97,2705086.76
0.002456,0.00272,0.00213,0.002534,2017-05-07,1551729231.26,3811046.99
0.002519,0.002627,0.001839,0.001916,2017-05-06,2181648724.91,5495573.14
0.00187,0.00187,0.001447,0.001463,2017-05-05,1755740756.77,3283235.22
0.001471,0.001502,0.001213,0.001259,2017-05-04,771723699.22,1135205.56
0.001233,0.001322,0.001188,0.001307,2017-05-03,456436648.27,562786.39
0.001272,0.001359,0.0009977,0.001186,2017-05-02,760727454.11,967645.32
0.001161,0.001317,0.001034,0.001274,2017-05-01,997819633.24,1158468.59
0.001217,0.001271,0.0009599,0.0009599,2017-04-30,1693526749.02,2061022.05
0.0009488,0.0009755,0.0009087,0.000922,2017-04-29,348807262.06,330948.33
0.0009174,0.0009307,0.0008377,0.0008643,2017-04-28,266904183.86,244857.9
0.0008664,0.000893,0.0008264,0.0008664,2017-04-27,266516481.86,230909.88
0.0008363,0.0009135,0.0008234,0.0009006,2017-04-26,281819876.31,235685.96
0.000885,0.0008977,0.0007839,0.0007839,2017-04-25,645102042.13,570915.31
0.0007739,0.0007988,0.0007115,0.0007739,2017-04-24,395276667.73,305904.61
0.0007745,0.0007994,0.000737,0.0007745,2017-04-23,226477776.53,175407.04
0.0007694,0.000819,0.0007569,0.0008066,2017-04-22,150783410.33,116012.76
0.0008123,0.0008123,0.0007373,0.0007748,2017-04-21,251020254.75,203903.75
0.0007676,0.0008543,0.0006933,0.0008048,2017-04-20,520022175.08,399169.02
0.0007899,0.0008871,0.0007534,0.0008628,2017-04-19,626957750.82,495233.93
0.0008563,0.0009287,0.000784,0.0009046,2017-04-18,533083798.04,456479.66
0.0008955,0.0009433,0.0008239,0.0008836,2017-04-17,665266134.45,595745.82
0.0008708,0.0008826,0.0008238,0.0008473,2017-04-16,255068844.79,222113.95
0.0008474,0.000871,0.0008121,0.0008474,2017-04-15,318076507.05,269538.03
0.0008477,0.0009065,0.0008124,0.0008359,2017-04-14,679545137.43,576050.41
0.0008351,0.0008469,0.0007881,0.0008233,2017-04-13,430814618.97,359773.29
0.0008488,0.0009458,0.0008003,0.000873,2017-04-12,1517356120.17,1287931.87
0.0008789,0.001062,0.0006348,0.0006348,2017-04-11,3944682455.97,3466981.41
0.0006275,0.0006396,0.0005913,0.0006034,2017-04-10,117950225.31,74013.77
0.0006022,0.0006744,0.0005781,0.0006022,2017-04-09,284489019.38,171319.29
0.0005904,0.0006258,0.0005314,0.0005786,2017-04-08,265365952.2,156672.06
0.0005833,0.0006548,0.0005476,0.0006429,2017-04-07,331217527.63,193199.18
0.0006419,0.0006894,0.0006181,0.0006894,2017-04-06,297374077.24,190884.42
0.0006553,0.0006666,0.0005762,0.0005875,2017-04-05,258556404.09,169432.01
0.0005937,0.0006851,0.0005709,0.000628,2017-04-04,425725405.91,252753.17
0.0006312,0.0007,0.0006197,0.0006312,2017-04-03,370828136.6,234066.72
0.0006036,0.0007682,0.0005487,0.0006694,2017-04-02,807711997.29,487534.96
0.0006625,0.000706,0.0006191,0.0006951,2017-04-01,225299423.1,149260.87
0.0006906,0.0007985,0.0005935,0.0006906,2017-03-31,701429060.89,484406.91
0.0006643,0.0007162,0.0005812,0.0005916,2017-03-30,492919618.92,327446.5
0.0005939,0.0006147,0.000573,0.0006043,2017-03-29,217198082.71,128993.94
0.0006058,0.0006371,0.0005118,0.0005327,2017-03-28,373311538.31,226152.13
0.000533,0.0006793,0.0005017,0.000648,2017-03-27,784538351.47,418158.94
0.0006011,0.0006204,0.000475,0.000475,2017-03-26,702233658.62,422112.65
0.0004735,0.0005315,0.0004638,0.0005025,2017-03-25,470921213.26,222981.19
0.0004886,0.0005356,0.0004792,0.000498,2017-03-24,508928574.93,248662.5
