Price,High,Low,Open,Date,Volumefrom,Volumeto
0.313,0.3337,0.3034,0.3184,2017-12-02,12126534.83,3795605.4
0.3169,0.3868,0.3082,0.3114,2017-12-01,30855695.71,9778169.97
0.2852,0.3255,0.2684,0.2711,2017-11-30,18021443.3,5139715.63
0.2681,0.3501,0.2658,0.3457,2017-11-29,20880336.82,5598018.3
0.3487,0.4014,0.3171,0.3377,2017-11-28,38527528.26,13434549.1
0.3318,0.3629,0.2799,0.2903,2017-11-27,26500619.66,8792905.6
0.2765,0.2789,0.2624,0.2714,2017-11-26,7129323.14,1971257.85
0.2546,0.2699,0.2504,0.2645,2017-11-25,5475244.22,1393997.18
0.2476,0.2477,0.2218,0.2364,2017-11-24,5712939.4,1414523.8
0.2292,0.2422,0.2233,0.2253,2017-11-23,7730894.16,1771920.94
0.2313,0.2334,0.2183,0.2223,2017-11-22,5620952.47,1300126.31
0.2187,0.225,0.21,0.2162,2017-11-21,5831543.58,1275358.58
0.2202,0.225,0.2128,0.2249,2017-11-20,5702771.46,1255750.28
0.2194,0.223,0.2103,0.2183,2017-11-19,4223706.75,926681.26
0.2113,0.2143,0.2065,0.2104,2017-11-18,4812378.79,1016855.64
0.2082,0.216,0.1983,0.2053,2017-11-17,4607809.77,959345.99
0.2094,1233.03,0.2073,0.2307,2017-11-16,5252804.18,1099937.2
0.2139,0.2351,0.2106,0.2347,2017-11-15,4554586.92,974226.14
0.2126,0.2135,0.2022,0.2066,2017-11-14,3701342.2,786905.35
0.2042,0.218,0.1983,0.2105,2017-11-13,5443989.52,1111662.66
0.1897,0.2011,0.1731,0.1825,2017-11-12,12090351.58,2293539.69
0.1968,0.2045,0.1868,0.1901,2017-11-11,5993024.17,1179427.16
0.1968,0.2207,0.1907,0.1986,2017-11-10,12575911.62,2474939.41
0.2154,0.221,0.1954,0.1971,2017-11-09,9242519.48,1990838.7
0.2066,0.2134,0.1846,0.2029,2017-11-08,10232383.63,2114010.46
0.1936,0.1989,0.1885,0.1918,2017-11-07,4475757.38,866506.63
0.1877,0.1942,0.1749,0.1799,2017-11-06,7338295.86,1377398.13
0.191,0.2008,0.1822,0.1955,2017-11-05,5885984.7,1124223.08
0.1954,0.212,0.1927,0.2085,2017-11-04,4817677.07,941374.1
0.2016,0.2259,0.1824,0.2259,2017-11-03,15954903.77,3216508.6
0.2216,0.2442,0.1736,0.2346,2017-11-02,30961051.6,6860969.03
0.224,0.3004,0.2109,0.2109,2017-11-01,71554719.48,16028257.16
0.201,0.203,0.1826,0.2017,2017-10-31,4971329.68,999237.27
0.1911,0.1955,0.1851,0.1872,2017-10-30,3318109.41,634090.71
0.1879,0.2141,0.1827,0.2121,2017-10-29,5501656.76,1033761.31
0.1975,0.2065,0.1927,0.2039,2017-10-28,2609149.06,515306.94
0.2053,0.2178,0.1878,0.1897,2017-10-27,5001849.46,1026879.69
0.1936,0.2097,0.1912,0.2069,2017-10-26,3517432.0,680974.84
0.2015,0.2107,0.199,0.207,2017-10-25,2773752.5,558911.13
0.199,0.217,0.1757,0.1804,2017-10-24,7831021.95,1558373.37
0.1932,0.1988,0.1876,0.1987,2017-10-23,4878447.68,942516.09
0.2012,0.2097,0.1945,0.2031,2017-10-22,4418231.55,888948.19
0.2037,0.2226,0.1892,0.2216,2017-10-21,11060094.21,2252941.19
0.2211,0.3296,0.2126,0.2692,2017-10-20,48456126.4,10713649.55
0.256,0.2562,0.2163,0.2213,2017-10-19,6383558.19,1634190.9
0.2166,0.2229,0.2122,0.2201,2017-10-18,2837258.41,614550.17
0.221,0.2233,0.2003,0.2031,2017-10-17,4049007.65,894830.69
0.2102,0.225,0.2009,0.2044,2017-10-16,4893906.66,1028699.18
0.2019,0.2076,0.1965,0.2031,2017-10-15,2175585.91,439250.8
0.208,0.2229,0.2056,0.2183,2017-10-14,2577480.6,536115.96
0.2112,0.2222,0.1981,0.2218,2017-10-13,6526975.26,1378497.17
0.2138,0.2645,0.2052,0.2641,2017-10-12,6375790.48,1363144.0
0.2346,0.246,0.2162,0.2262,2017-10-11,4887409.03,1146586.16
0.2233,0.2357,0.1814,0.1935,2017-10-10,5621010.61,1255171.67
0.1941,0.2114,0.1743,0.2044,2017-10-09,7526585.61,1460910.27
0.1973,0.2317,0.1951,0.229,2017-10-08,6479073.65,1278321.23
0.2202,0.2367,0.2201,0.2354,2017-10-07,4197540.07,924298.32
0.232,0.2393,0.2319,0.2334,2017-10-06,2238712.61,519381.33
0.2307,0.2532,0.2267,0.2526,2017-10-05,3919548.84,904239.92
0.2466,0.2509,0.2376,0.241,2017-10-04,3316830.47,817930.39
0.2464,0.251,0.2377,0.2497,2017-10-03,3593796.49,885511.46
0.2547,0.2596,0.2462,0.2579,2017-10-02,4094300.05,1042818.22
0.258,0.2703,0.2574,0.2685,2017-10-01,2786048.91,718800.62
0.2659,0.2757,0.263,0.2729,2017-09-30,2983175.93,793226.48
0.2612,0.2752,0.2582,0.2709,2017-09-29,2891089.24,755152.51
0.2724,0.2822,0.2709,0.2757,2017-09-28,3805762.28,1036689.65
0.2768,0.2836,0.2729,0.2794,2017-09-27,3876300.42,1072959.96
0.2582,0.2605,0.2531,0.2558,2017-09-26,2863375.18,739323.47
0.2585,0.2676,0.2561,0.2667,2017-09-25,2640766.34,682638.1
0.2487,0.2527,0.241,0.2477,2017-09-24,2839585.95,706205.03
0.2558,0.2581,0.2496,0.2533,2017-09-23,1837575.65,470051.85
0.2408,0.2643,0.2315,0.242,2017-09-22,8381634.44,2018297.57
0.2432,0.253,0.237,0.2525,2017-09-21,3945838.39,959627.9
0.271,0.2796,0.2544,0.2587,2017-09-20,5245015.54,1421399.21
0.2604,0.277,0.2559,0.2702,2017-09-19,5321591.3,1385742.37
0.2835,0.2867,0.2694,0.2735,2017-09-18,6050282.93,1715255.21
0.2461,0.2483,0.24,0.2412,2017-09-17,4816627.43,1185372.01
0.2418,0.2517,0.2408,0.2463,2017-09-16,5357226.1,1295377.27
0.2473,0.2523,0.2237,0.2379,2017-09-15,9200500.56,2275283.79
0.2078,0.2288,0.204,0.2273,2017-09-14,8846550.8,1838313.26
0.2712,0.2725,0.2518,0.2697,2017-09-13,7592511.85,2059089.21
0.2898,0.3005,0.288,0.2951,2017-09-12,8814932.38,2554567.4
0.2993,0.3202,0.2889,0.3186,2017-09-11,8792902.86,2631715.83
0.3207,0.3372,0.3019,0.3337,2017-09-10,9265412.86,2971417.9
0.3407,0.3639,0.3407,0.3616,2017-09-09,6775498.94,2308412.49
0.3609,0.4063,0.3481,0.3761,2017-09-08,32678510.18,11793674.32
0.403,0.5215,0.3953,0.4556,2017-09-07,102080514.43,41138447.32
0.4539,0.4539,0.3559,0.3638,2017-09-06,28937180.22,13134586.1
0.3473,0.3655,0.2945,0.3141,2017-09-05,18976066.29,6590387.82
0.304,0.3592,0.2581,0.3333,2017-09-04,28357798.12,8620770.63
0.3603,0.373,0.3244,0.3349,2017-09-03,9615800.89,3464573.06
0.3321,0.3874,0.3235,0.3525,2017-09-02,15019173.92,4987867.66
0.3794,0.3796,0.3453,0.3496,2017-09-01,8928715.23,3387554.56
0.3364,0.3423,0.3309,0.3406,2017-08-31,6553590.97,2204628.0
0.3297,0.3309,0.3126,0.3218,2017-08-30,8030234.86,2647568.43
0.3228,0.334,0.3063,0.3236,2017-08-29,10481627.77,3383469.44
0.309,0.323,0.3042,0.3187,2017-08-28,8240571.54,2546336.61
0.3155,0.3159,0.2931,0.2983,2017-08-27,7609313.83,2400738.51
0.2988,0.3112,0.2884,0.2906,2017-08-26,7648424.21,2285349.15
0.2914,0.326,0.2861,0.3173,2017-08-25,15497569.88,4515991.86
0.314,0.3835,0.2871,0.2903,2017-08-24,34495804.91,10831682.74
0.2784,0.2895,0.2674,0.2878,2017-08-23,8782174.16,2444957.29
0.2842,0.3043,0.2701,0.2851,2017-08-22,9888516.47,2810316.38
0.2792,0.2905,0.2555,0.2677,2017-08-21,13464694.25,3759342.63
0.2719,0.2806,0.2443,0.2446,2017-08-20,9681396.79,2632371.79
0.2497,0.2698,0.2262,0.2373,2017-08-19,12503131.49,3122031.93
0.2347,0.2404,0.2232,0.2403,2017-08-18,10687343.2,2508319.45
0.2505,0.2642,0.2337,0.2631,2017-08-17,11129527.44,2787946.62
0.2697,0.294,0.2611,0.281,2017-08-16,10024467.96,2703599.01
0.2666,0.3058,0.2325,0.2547,2017-08-15,14445084.37,3851059.49
0.2648,0.3086,0.2437,0.2972,2017-08-14,13962041.28,3697148.53
0.2789,0.3286,0.2704,0.3266,2017-08-13,16022575.93,4468696.43
0.3112,0.3754,0.3053,0.3522,2017-08-12,22436673.44,6982292.77
0.3324,0.3324,0.2833,0.3004,2017-08-11,17667537.86,5872689.58
0.2816,0.3115,0.2708,0.3097,2017-08-10,13624809.49,3836746.35
0.3028,0.3262,0.2941,0.2979,2017-08-09,10740989.59,3252371.65
0.3051,0.3215,0.2974,0.3081,2017-08-08,11253467.54,3433432.95
0.3057,0.3399,0.303,0.3399,2017-08-07,10411419.33,3182770.89
0.3229,0.352,0.3025,0.3041,2017-08-06,10025600.45,3237266.39
0.307,0.3416,0.3047,0.3308,2017-08-05,8771599.92,2692881.18
0.2919,0.3066,0.2878,0.2982,2017-08-04,9588924.16,2799006.96
0.2911,0.3074,0.2556,0.2594,2017-08-03,13148266.45,3827460.36
0.2512,0.2655,0.2473,0.258,2017-08-02,5604163.07,1407765.76
0.2605,0.2706,0.2219,0.222,2017-08-01,7892422.9,2055976.17
0.233,0.248,0.2321,0.2417,2017-07-31,5456202.23,1271295.12
0.2319,0.2561,0.2306,0.2485,2017-07-30,4773143.16,1106891.9
0.2455,0.2486,0.215,0.2204,2017-07-29,5506976.1,1351962.63
0.2263,0.2621,0.2236,0.2613,2017-07-28,8852611.8,2003346.05
0.2506,0.2679,0.2492,0.2648,2017-07-27,4531155.33,1135507.53
0.2518,0.2532,0.2401,0.2506,2017-07-26,5898833.09,1485326.17
0.2529,0.281,0.2448,0.28,2017-07-25,10996196.83,2780938.18
0.2996,0.3084,0.2915,0.307,2017-07-24,7062133.42,2115815.17
0.3063,0.3313,0.29,0.3211,2017-07-23,11841349.44,3627005.33
0.3305,0.3373,0.2905,0.2913,2017-07-22,13701245.23,4528261.55
0.2747,0.298,0.2621,0.2621,2017-07-21,7459176.57,2049035.8
0.2808,0.3262,0.2722,0.2989,2017-07-20,9249333.13,2597212.74
0.2381,0.2837,0.2308,0.2639,2017-07-19,12517030.05,2980304.85
0.2682,0.2879,0.2432,0.2643,2017-07-18,11164989.14,2994450.09
0.2544,0.26,0.2265,0.2271,2017-07-17,9380759.99,2386465.34
0.1947,0.2075,0.1761,0.205,2017-07-16,26126575.8,5086844.31
0.2115,0.2348,0.206,0.2295,2017-07-15,10433160.47,2206613.44
0.2596,0.2764,0.2545,0.2748,2017-07-14,4879592.94,1266742.33
0.2906,0.3177,0.2738,0.3076,2017-07-13,8235611.04,2393268.57
0.3129,0.3129,0.2516,0.2903,2017-07-12,10925202.27,3418495.79
0.2808,0.2987,0.207,0.2468,2017-07-11,24003600.15,6740210.92
0.2489,0.3216,0.2292,0.3202,2017-07-10,19093531.42,4752379.97
0.3431,0.3842,0.3411,0.375,2017-07-09,6868429.3,2356558.09
0.3829,0.4024,0.3329,0.3488,2017-07-08,15346746.29,5876269.15
0.3419,0.4419,0.3333,0.4188,2017-07-07,13477614.04,4607996.24
0.4355,0.4659,0.4287,0.4635,2017-07-06,7268249.93,3165322.84
0.4659,0.4917,0.4622,0.4872,2017-07-05,5481799.25,2553970.27
0.4853,0.4976,0.4682,0.4769,2017-07-04,7101311.44,3446266.44
0.4687,0.4957,0.454,0.4859,2017-07-03,6650453.04,3117067.34
0.4791,0.4931,0.4388,0.4665,2017-07-02,5362044.01,2568955.29
0.4459,0.483,0.4367,0.4692,2017-07-01,5704917.68,2543822.79
0.48,0.5194,0.4621,0.5011,2017-06-30,7945670.97,3813922.07
0.5168,0.6004,0.4994,0.5718,2017-06-29,11124918.26,5749357.76
0.5761,0.5857,0.5163,0.5594,2017-06-28,10885220.38,6270975.46
0.5607,0.5658,0.4374,0.5266,2017-06-27,11517077.8,6457625.52
0.4985,0.5447,0.4136,0.5369,2017-06-26,13969422.75,6963757.24
0.5579,0.6133,0.5142,0.6115,2017-06-25,9285124.73,5180171.09
0.6232,0.6444,0.6001,0.6167,2017-06-24,8165266.3,5088593.96
0.6453,0.6462,0.5974,0.6096,2017-06-23,7986580.13,5153740.16
0.6124,0.6469,0.5949,0.6194,2017-06-22,7369610.05,4513149.19
0.6092,0.6699,0.5765,0.6568,2017-06-21,10233365.38,6234166.19
0.6756,0.7569,0.6357,0.7522,2017-06-20,14475123.02,9779393.11
0.7147,0.7251,0.5938,0.5982,2017-06-19,30110821.08,21520203.83
0.5805,0.6285,0.5605,0.6034,2017-06-18,14185366.74,8234605.39
0.6309,0.6316,0.5639,0.5817,2017-06-17,11153673.17,7036852.4
0.5496,0.5732,0.5095,0.5205,2017-06-16,13544289.89,7443941.72
0.5068,0.51,0.4709,0.5007,2017-06-15,9847911.31,4990921.45
0.5058,0.5349,0.47,0.5258,2017-06-14,16032218.12,8109095.93
0.5781,0.6267,0.5071,0.5171,2017-06-13,26830462.65,15510690.46
0.5064,0.5165,0.4795,0.5098,2017-06-12,12505371.74,6332720.25
0.5706,0.6096,0.5644,0.6015,2017-06-11,12401914.59,7076532.47
0.5867,0.6244,0.5505,0.5505,2017-06-10,23539728.78,13810758.88
0.5336,0.544,0.5167,0.537,2017-06-09,10886295.24,5808927.14
0.5346,0.5665,0.5214,0.548,2017-06-08,12136155.79,6487988.89
0.527,0.5472,0.4818,0.4936,2017-06-07,17756171.07,9357502.15
0.5264,0.5554,0.4814,0.5511,2017-06-06,12616955.71,6641565.49
0.5194,0.5624,0.4974,0.5142,2017-06-05,15798739.74,8205865.42
0.4798,0.494,0.4518,0.4543,2017-06-04,2971216.41,1425589.63
0.4582,0.5289,0.446,0.4892,2017-06-03,25700526.28,11775981.14
0.4791,0.4833,0.4616,0.4753,2017-06-02,15064970.02,7217627.14
0.4601,0.5165,0.4461,0.4572,2017-06-01,18744081.97,8624152.11
0.4365,0.4526,0.3964,0.4422,2017-05-31,18569636.39,8105646.28
0.421,0.4685,0.4006,0.4462,2017-05-30,29875272.34,12577489.66
0.4636,0.529,0.4445,0.5021,2017-05-29,31355124.8,14536235.86
0.4825,0.57,0.3498,0.3513,2017-05-28,79061963.89,38147397.58
0.3288,0.3565,0.2598,0.3405,2017-05-27,17370563.5,5711441.28
0.3724,0.4225,0.352,0.3816,2017-05-26,15101090.14,5623645.97
0.3922,0.4326,0.3606,0.4268,2017-05-25,20646102.72,8097401.49
0.4524,0.5504,0.4235,0.4448,2017-05-24,42101181.41,19046574.47
0.4134,0.4143,0.3263,0.3341,2017-05-23,36420227.78,15056122.16
0.3123,0.3514,0.2751,0.3227,2017-05-22,22146072.73,6916218.51
0.3105,0.3688,0.2408,0.2496,2017-05-21,51040154.63,15847968.01
0.2491,0.2726,0.2456,0.265,2017-05-20,13684237.25,3408743.5
0.2549,0.2761,0.2398,0.249,2017-05-19,19341885.87,4930246.71
0.2387,0.2692,0.1984,0.1996,2017-05-18,33222304.12,7930163.99
0.1911,0.2034,0.1741,0.2032,2017-05-17,19633435.38,3751949.5
0.1951,0.2132,0.1894,0.2072,2017-05-16,15731822.34,3069278.54
0.2047,0.2222,0.1938,0.1987,2017-05-15,14171993.54,2901007.08
0.2061,0.2166,0.196,0.2163,2017-05-14,10362175.63,2135644.4
0.2152,0.2342,0.1947,0.2321,2017-05-13,11676349.09,2512750.32
0.2219,0.229,0.215,0.2174,2017-05-12,10320647.41,2290151.66
0.2345,0.2463,0.213,0.2234,2017-05-11,15068831.63,3533641.02
0.2152,0.2481,0.2003,0.2119,2017-05-10,16028171.41,3449262.49
0.2052,0.2455,0.1737,0.2443,2017-05-09,20769948.82,4261993.5
0.2395,0.2875,0.2209,0.2508,2017-05-08,36786191.45,8810292.85
0.2343,0.2562,0.2257,0.2489,2017-05-07,24012693.93,5626174.19
0.2474,0.2551,0.2335,0.2394,2017-05-06,13409933.94,3317617.66
0.2336,0.2574,0.2241,0.2434,2017-05-05,27491487.29,6422011.43
0.2448,0.2536,0.2204,0.2274,2017-05-04,27704699.86,6782110.53
0.2227,0.2364,0.2121,0.2289,2017-05-03,24578679.4,5473671.9
0.2228,0.2368,0.1823,0.2204,2017-05-02,37971142.29,8459970.5
0.2158,0.2533,0.1703,0.2287,2017-05-01,52694464.87,11371465.52
0.2183,0.2563,0.167,0.1733,2017-04-30,71182756.11,15539195.66
0.1713,0.1793,0.1442,0.1462,2017-04-29,40748388.44,6980198.94
0.1455,0.1517,0.1243,0.1329,2017-04-28,40680650.33,5919034.62
0.1332,0.1358,0.1078,0.1082,2017-04-27,41177696.35,5484869.15
0.1044,0.1064,0.1013,0.1022,2017-04-26,8260027.43,862346.86
0.1004,0.1042,0.09862,0.1028,2017-04-25,9229956.6,926687.64
0.1015,0.1036,0.09608,0.09931,2017-04-24,11187284.56,1135509.38
0.09938,0.1004,0.09645,0.09901,2017-04-23,6830418.18,678806.96
0.09835,0.1028,0.09663,0.09993,2017-04-22,8229277.41,809349.43
0.1006,0.106,0.09657,0.1013,2017-04-21,9901955.46,996136.72
0.1004,0.1076,0.09193,0.1038,2017-04-20,25326689.8,2542799.66
0.1019,0.1129,0.09866,0.1076,2017-04-19,29328692.51,2988593.77
0.1068,0.1111,0.0858,0.09124,2017-04-18,39923641.29,4263844.89
0.09033,0.09226,0.08033,0.08122,2017-04-17,17520305.53,1582609.2
0.08005,0.08451,0.07621,0.0777,2017-04-16,10084694.0,807279.75
0.07772,0.07773,0.0728,0.07459,2017-04-15,6332013.25,492124.07
0.07461,0.07935,0.0727,0.07742,2017-04-14,7034752.98,524862.92
0.07735,0.07963,0.07255,0.07257,2017-04-13,10292766.22,796145.47
0.07481,0.07692,0.06669,0.06995,2017-04-12,9066629.27,678274.54
0.07042,0.07522,0.06776,0.07374,2017-04-11,7494241.0,527744.45
0.0729,0.07549,0.0676,0.07262,2017-04-10,11137872.33,811950.89
0.07248,0.07957,0.07122,0.07825,2017-04-09,8762037.9,635072.51
0.07672,0.08152,0.07288,0.07476,2017-04-08,6775642.49,519827.29
0.07537,0.08406,0.07405,0.08087,2017-04-07,7681823.69,578979.05
0.08075,0.09021,0.0751,0.08177,2017-04-06,22039411.85,1779682.51
0.07772,0.0816,0.07404,0.07697,2017-04-05,11110494.84,863507.66
0.07778,0.08201,0.07408,0.07782,2017-04-04,12252526.59,953001.52
0.07822,0.08626,0.07172,0.08089,2017-04-03,16342465.43,1278307.65
0.07736,0.09378,0.06995,0.09184,2017-04-02,25175580.4,1947582.9
0.0909,0.09388,0.08219,0.0861,2017-04-01,13549203.73,1231622.62
0.08554,0.1031,0.07896,0.08845,2017-03-31,55003252.3,4704978.2
0.08508,0.2052,0.06233,0.06414,2017-03-30,83714642.4,7122441.78
0.06439,0.07055,0.05282,0.05665,2017-03-29,32667265.37,2103445.22
0.05679,0.05956,0.04941,0.04984,2017-03-28,17058042.42,968726.23
0.04987,0.06175,0.04705,0.05416,2017-03-27,27097565.12,1351355.57
0.05024,0.06369,0.0414,0.04189,2017-03-26,38472322.06,1932849.46
0.04175,0.04755,0.04171,0.04509,2017-03-25,14450593.71,603312.29
0.04385,0.0452,0.03762,0.0441,2017-03-24,33124474.38,1452508.2
0.04857,0.05174,0.04559,0.04693,2017-03-23,15504768.23,753066.59
0.04737,0.0502,0.04186,0.04774,2017-03-22,23570409.61,1116530.3
0.05124,0.06192,0.04435,0.05946,2017-03-21,47387235.27,2428121.94
0.05555,0.06177,0.03558,0.03658,2017-03-20,66723749.1,3706504.26
0.03571,0.03591,0.03041,0.0304,2017-03-19,10927143.19,390208.28
0.02888,0.0362,0.02803,0.0352,2017-03-18,24402242.2,704736.75
0.03884,0.04485,0.02575,0.0269,2017-03-17,76272096.15,2962408.21
