Price,High,Low,Open,Date,Volumefrom,Volumeto
0.3287,0.3716,0.3255,0.3679,2017-11-16,956602.8,314435.34
0.3411,0.3747,0.3376,0.3658,2017-11-15,774590.86,264212.94
0.3314,0.3451,0.3199,0.3342,2017-11-14,763286.89,252953.28
0.3304,0.3349,0.3008,0.3026,2017-11-13,807983.11,266957.62
0.2727,0.2988,0.2725,0.291,2017-11-12,1148017.53,313064.38
0.3139,0.3272,0.2934,0.3044,2017-11-11,1345592.13,422381.37
0.3153,0.3515,0.2983,0.3515,2017-11-10,1209218.15,381266.48
0.3807,0.399,0.3305,0.3467,2017-11-09,1737394.99,661426.27
0.362,0.4078,0.3165,0.3632,2017-11-08,3340463.87,1209247.92
0.3465,0.5095,0.3278,0.3333,2017-11-07,9978512.44,3457554.56
0.3266,0.3377,0.2827,0.284,2017-11-06,1068762.76,349057.92
0.3016,0.315,0.2889,0.2898,2017-11-05,749295.5,225987.52
0.2888,0.3247,0.2855,0.3017,2017-11-04,717508.8,207216.54
0.293,0.3027,0.2646,0.2755,2017-11-03,840333.57,246217.74
0.2706,0.3228,0.2573,0.3184,2017-11-02,988913.88,267600.1
0.3054,0.3292,0.2979,0.3247,2017-11-01,1018609.19,311083.25
0.3111,0.3406,0.3044,0.3357,2017-10-31,878810.93,273398.08
0.3186,0.3526,0.2979,0.3052,2017-10-30,1234621.3,393350.35
0.3063,0.3823,0.299,0.3182,2017-10-29,2224803.18,681457.21
0.2964,0.3051,0.2767,0.2903,2017-10-28,785294.31,232761.23
0.2922,0.3161,0.2693,0.2813,2017-10-27,1481285.53,432831.63
0.2873,0.2982,0.2596,0.2768,2017-10-26,1166300.59,335078.16
0.2696,0.3017,0.2681,0.3012,2017-10-25,936951.09,252602.01
0.2896,0.3028,0.2379,0.2387,2017-10-24,1459813.27,422761.92
0.2556,0.2911,0.2516,0.2872,2017-10-23,728167.44,186119.6
0.2911,0.3058,0.2558,0.2565,2017-10-22,1348293.27,392488.17
0.2575,0.2663,0.2475,0.2528,2017-10-21,816376.97,210217.07
0.2522,0.2837,0.2457,0.2798,2017-10-20,1190259.48,300183.44
0.266,0.2935,0.2647,0.2889,2017-10-19,799742.71,212731.56
0.2826,0.3327,0.2741,0.2965,2017-10-18,1320644.53,373214.14
0.2977,0.4254,0.2495,0.2497,2017-10-17,7105006.15,2115160.33
0.2569,0.2631,0.2398,0.2555,2017-10-16,1152207.28,296002.05
0.2524,0.2737,0.2464,0.2555,2017-10-15,995290.65,251211.36
0.2616,0.2953,0.2465,0.281,2017-10-14,1185829.25,310212.93
0.2719,0.3085,0.2532,0.3045,2017-10-13,1238874.58,336850.0
0.2934,0.3553,0.2934,0.3544,2017-10-12,1137990.86,333886.52
0.3147,0.3234,0.2912,0.2991,2017-10-11,1126336.02,354457.95
0.2953,0.2984,0.2704,0.2792,2017-10-10,1020674.35,301405.14
0.2801,0.3543,0.27,0.3002,2017-10-09,1218817.69,341390.83
0.2898,0.3821,0.2888,0.3821,2017-10-08,1422375.85,412204.52
0.3676,0.3754,0.3556,0.3725,2017-10-07,802601.05,295036.15
0.3671,0.372,0.3313,0.3689,2017-10-06,1241266.4,455668.9
0.3647,0.4163,0.3614,0.4101,2017-10-05,2116059.11,771726.76
0.4003,0.4354,0.3933,0.4219,2017-10-04,1695067.95,678535.7
0.4314,0.4702,0.3974,0.4448,2017-10-03,3264576.59,1408338.34
0.4538,0.6069,0.4233,0.4476,2017-10-02,12799889.42,5808589.82
0.4478,0.4562,0.3507,0.3811,2017-10-01,2792891.02,1250656.6
