Price,High,Low,Open,Date,Volumefrom,Volumeto
25.33,25.99,23.01,23.89,2017-05-29,1019676.88,25039934.6
23.89,25.92,21.79,22.83,2017-05-28,1600758.66,37736853.79
22.83,25.94,18.13,24.45,2017-05-27,2924934.35,63559697.72
24.45,31.35,23.35,28.32,2017-05-26,2293954.54,62136621.23
28.32,35.76,26.07,34.8,2017-05-25,2655714.72,82873114.27
34.8,35.94,29.85,31.36,2017-05-24,2329423.55,76427969.4
31.36,31.72,24.4,24.79,2017-05-23,2426931.59,69453835.06
24.79,26.7,22.82,26.02,2017-05-22,2143563.29,53140116.4
26.02,28.54,25.26,27.42,2017-05-21,1255850.56,33593334.57
27.42,28.17,26.66,27.27,2017-05-20,744374.3,20413017.89
27.27,28.2,26.19,27.88,2017-05-19,1358547.95,37085394.31
27.88,28.79,24.44,25.06,2017-05-18,1721363.45,46063027.72
25.06,26.0,20.32,22.83,2017-05-17,2519724.28,59239250.24
22.83,25.15,20.92,24.5,2017-05-16,2254474.46,53456345.98
24.5,28.09,23.23,28.07,2017-05-15,1452780.05,37537464.07
28.07,29.86,26.79,28.14,2017-05-14,948382.95,27363120.18
28.14,28.18,24.47,26.76,2017-05-13,1307096.48,34940101.96
26.76,30.78,25.56,29.88,2017-05-12,1678280.4,48199985.99
29.88,32.08,26.98,31.28,2017-05-11,2127559.8,63878910.83
31.28,36.47,29.04,31.77,2017-05-10,3749249.48,124969930.37
31.77,32.44,23.28,28.1,2017-05-09,3165969.12,88418239.63
28.1,29.83,27.11,29.5,2017-05-08,1481250.67,42746336.28
29.5,30.91,27.3,27.46,2017-05-07,2189348.96,64930012.6
27.46,27.93,24.81,25.2,2017-05-06,1446194.63,38740868.93
25.2,27.16,22.41,22.95,2017-05-05,3182968.53,81502296.36
22.95,26.68,20.35,20.53,2017-05-04,4406989.88,101954652.57
20.53,26.52,15.51,15.57,2017-05-03,4355708.31,87432364.09
15.57,15.88,14.94,15.74,2017-05-02,680255.23,10808154.92
15.74,16.25,14.95,15.63,2017-05-01,1309033.55,21067993.45
15.63,16.09,15.29,15.75,2017-04-30,962774.12,15498677.14
15.75,15.79,14.28,14.25,2017-04-29,977777.69,15133267.49
14.25,14.83,13.81,14.66,2017-04-28,867596.14,12777385.75
14.66,15.16,13.35,14.89,2017-04-27,1755223.79,25883706.3
14.89,15.86,14.48,15.06,2017-04-26,1698891.27,26712135.45
15.06,15.26,14.08,14.87,2017-04-25,1268246.43,19065935.31
14.87,15.31,14.13,15.15,2017-04-24,1387915.53,21087846.73
15.15,15.74,13.86,14.05,2017-04-23,3497806.17,53805875.91
14.05,14.51,11.83,12.0,2017-04-22,3055822.64,41723989.77
12.0,12.47,10.84,10.97,2017-04-21,1958745.07,23765409.39
10.97,11.45,10.1,10.29,2017-04-20,1197400.83,13181862.65
10.29,11.21,9.98,11.06,2017-04-19,1129200.76,12092129.16
11.06,11.59,10.48,11.26,2017-04-18,1706501.32,19065508.59
11.26,12.81,10.54,11.73,2017-04-17,1956876.87,23954844.2
11.73,11.86,11.51,11.67,2017-04-16,337748.93,3985606.52
11.67,12.2,10.99,11.67,2017-04-15,974566.92,11482683.26
11.67,11.91,10.99,11.06,2017-04-14,999717.53,11641589.03
11.06,11.72,10.69,11.6,2017-04-13,1091425.19,12232849.58
11.6,12.16,9.62,9.66,2017-04-12,3144375.43,35836545.91
9.66,10.32,9.37,9.8,2017-04-11,910193.61,8935940.35
9.8,10.12,8.84,9.21,2017-04-10,1425989.85,13718090.37
9.21,10.94,8.71,10.66,2017-04-09,2234560.38,21616917.88
10.66,11.22,9.78,9.89,2017-04-08,1161955.49,12488907.65
9.89,11.27,9.4,10.7,2017-04-07,2169898.73,22285843.03
10.7,12.62,9.83,12.39,2017-04-06,4377216.61,49620286.33
